2453017;1;01/01/2015;1;34,1;113,3;29;8;1;1;1;;0;0,0;17,5;0,0;5,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,3;0,0;2,1;18,2;0,0;0,0;0,0;0,0;6,3;0,0;0,0;19,7;34,1;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/12/2014;1;60,7;170,2;29;9;1;1;1;;;0,0;0,0;25,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;3,5;0,0;0,0;0,0;34,0;21,5;0,0;4,2;0,0;13,1;2,0;60,7;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/11/2014;1;39,7;158,7;8;8;1;1;1;;;0,0;3,7;0,0;0,0;31,5;0,0;13,2;39,7;0,0;0,0;0,0;10,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;0,0;25,7;0,0;0,0;0,0;31,9;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2453017;1;01/10/2014;1;31,3;49,5;7;4;1;1;1;;;5,2;0,0;0,0;0,0;0,0;0,0;31,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/09/2014;1;65,7;343,5;20;11;1;1;1;;;13,4;0,0;0,0;25,2;0,0;0,0;26,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,3;0,0;0,0;0,0;46,8;65,7;0,0;0,0;0,0;36,9;14,1;58,1;21,7;0,0;0,0;24,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2453017;1;01/08/2014;1;8,9;8,9;13;1;1;1;1;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/07/2014;1;38,2;89,9;18;3;1;1;1;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,2;0,0;0,0;0,0;0,0;32,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/06/2014;1;107,9;371,6;8;11;1;1;1;;;29,9;0,0;0,0;0,0;0,0;17,6;36,1;107,9;58,7;0,0;0,0;0,0;0,0;86,2;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,2;12,7;11,3;1,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2453017;1;01/05/2014;1;74,4;202,8;1;6;1;1;1;;;74,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,0;19,3;54,8;8,6;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/04/2014;1;42,2;168,8;21;8;1;1;1;;;25,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29,6;0,0;0,0;0,0;0,0;4,1;1,3;0,0;14,3;15,2;36,6;42,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2453017;1;01/03/2014;1;51,7;148,5;20;8;1;1;1;;;0,0;0,0;0,0;8,3;19,0;0,0;0,0;2,3;0,0;0,0;0,0;0,0;15,3;18,2;0,0;0,0;0,0;12,7;0,0;51,7;21,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/02/2014;1;12,4;69,3;27;11;1;1;1;;;0,0;7,3;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,1;0,0;0,0;7,6;0,0;0,0;0,0;0,0;0,0;4,2;5,6;0,0;3,7;2,5;0,0;3,3;12,4;12,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;;
2453017;1;01/08/2013;1;12,7;23,8;26;2;1;1;1;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,7;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/07/2013;1;19,1;19,1;21;1;1;1;1;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/06/2013;1;88,1;373,6;25;13;1;1;1;;;15,2;25,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,9;23,4;3,2;0,0;35,2;8,9;55,5;25,7;0,0;27,5;88,1;30,1;0,0;0,0;0,0;6,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2453017;1;01/05/2013;1;153,2;379,0;16;8;1;1;1;;;0,0;0,0;0,0;0,0;46,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,7;54,4;34,1;153,2;0,0;0,0;0,0;0,0;0,0;0,0;24,2;0,0;0,0;0,0;0,0;40,2;8,9;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/04/2013;1;35,2;94,1;5;5;1;1;1;;;0,0;12,3;0,0;0,0;35,2;0,0;0,0;0,0;0,0;23,3;0,0;8,3;15,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2453017;1;01/03/2013;1;63,5;172,4;21;8;1;1;1;;;0,0;0,0;0,0;0,0;2,5;13,2;0,0;0,0;0,0;0,0;26,8;13,5;37,7;0,0;0,0;0,0;8,5;0,0;0,0;0,0;63,5;0,0;0,0;0,0;6,7;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/02/2013;1;72,9;322,8;15;12;1;1;1;;;0,0;0,0;40,5;22,1;0,0;0,0;18,9;17,5;0,0;0,0;0,0;0,0;3,5;53,2;72,9;13,8;8,3;0,0;57,9;0,0;3,4;10,8;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;;
2453017;1;01/01/2013;1;80,0;182,5;2;5;1;1;1;;;0,0;80,0;0,0;0,0;10,3;0,0;20,2;0,0;70,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/12/2012;1;48,3;127,5;22;8;;;;;;0,0;0,0;0,0;0,0;0,0;27,6;2,7;0,0;0,0;0,0;0,0;8,6;11,3;13,8;0,0;0,0;0,0;0,0;0,0;0,0;1,5;48,3;0,0;0,0;0,0;0,0;0,0;13,7;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/11/2012;1;73,2;212,5;23;6;;;;;;0,0;3,3;39,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;73,2;0,0;0,0;27,5;0,0;5,7;0,0;63,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2453017;1;01/10/2012;1;131,0;286,3;22;12;;;;;;0,0;0,0;16,5;18,3;0,0;0,0;0,0;0,0;0,0;1,5;21,2;0,0;0,0;0,0;0,0;14,3;0,0;0,0;0,0;12,4;7,4;131,0;17,4;0,0;0,0;0,0;7,2;33,5;0,0;5,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/09/2012;1;39,8;55,9;19;4;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;39,8;12,5;1,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2453017;1;01/08/2012;1;2,3;2,3;28;1;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/07/2012;1;16,5;40,1;27;4;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;10,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,5;0,0;0,0;2,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/06/2012;1;90,6;383,4;19;9;;;;;;59,3;0,0;0,0;61,0;35,6;0,0;0,0;0,0;0,0;0,0;0,0;3,4;0,0;0,0;0,0;0,0;15,4;87,5;90,6;27,1;0,0;3,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2453017;1;01/05/2012;1;46,3;92,4;12;4;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,6;2,6;0,0;0,0;18,9;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/04/2012;1;112,7;270,9;26;9;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,0;0,0;5,3;0,0;0,0;2,9;13,2;0,0;0,0;0,0;0,0;0,0;23,5;28,8;0,0;0,0;0,0;112,7;13,7;0,0;40,8;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2453017;1;01/03/2012;1;35,3;77,4;23;5;;;;;;9,5;19,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,3;0,0;0,0;0,0;11,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2453017;1;01/02/2012;1;84,8;175,8;22;7;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;84,8;24,3;0,0;0,0;25,3;2,1;14,5;4,5;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
